Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status
ideal-urid-whole-gota,Ideal Urid Whole Gota,<p>Ideal Urid Whole Gota — Canned Goods</p>,A&A International Supermarkt,Food & Grocery,Canned Goods,canned-goods,TRUE,Size,Stk,1,,shopify,100,deny,manual,3.99,,TRUE,TRUE,1,,1,Ideal Urid Whole Gota,FALSE,Ideal Urid Whole Gota | A&A International Supermarkt,Buy Ideal Urid Whole Gota at A&A International Supermarkt. Canned Goods — authentic international products.,active
mung-dal-chilka-1kg,Mung Dal Chilka 1Kg,<p>Mung Dal Chilka 1Kg — Spices & Masalas</p>,A&A International Supermarkt,Food & Grocery,Spices & Masalas,"spices,-masalas",TRUE,Size,Stk,5017689780784,,shopify,100,deny,manual,3.99,,TRUE,TRUE,5017689780784,,1,Mung Dal Chilka 1Kg,FALSE,Mung Dal Chilka 1Kg | A&A International Supermarkt,Buy Mung Dal Chilka 1Kg at A&A International Supermarkt. Spices & Masalas — authentic international products.,active
atta-pure-chakki,Atta Pure Chakki,<p>Atta Pure Chakki — Rice & Grains</p>,A&A International Supermarkt,Food & Grocery,Rice & Grains,"rice,-grains",TRUE,Size,Stk,8906033424962,,shopify,100,deny,manual,2.49,,TRUE,TRUE,8906033424962,,1,Atta Pure Chakki,FALSE,Atta Pure Chakki | A&A International Supermarkt,Buy Atta Pure Chakki at A&A International Supermarkt. Rice & Grains — authentic international products.,active
gezuckerte-kichererbsen,Gezuckerte Kichererbsen,<p>Gezuckerte Kichererbsen — Snacks & Sweets</p>,A&A International Supermarkt,Food & Grocery,Snacks & Sweets,"snacks,-sweets",TRUE,Size,Stk,4250368105565,,shopify,100,deny,manual,3.99,,TRUE,TRUE,4250368105565,,1,Gezuckerte Kichererbsen,FALSE,Gezuckerte Kichererbsen | A&A International Supermarkt,Buy Gezuckerte Kichererbsen at A&A International Supermarkt. Snacks & Sweets — authentic international products.,active
gezuckerte-mandeln,,,A&A International Supermarkt,,Snacks & Sweets,"snacks,-sweets",TRUE,Size,Stk,4250368105558,,shopify,100,deny,manual,4.99,,TRUE,TRUE,4250368105558,,,,FALSE,,,active
ahmad-tea-cardamon,Ahmad Tea Cardamon,<p>Ahmad Tea Cardamon — Tea & Coffee</p>,A&A International Supermarkt,Food & Grocery,Tea & Coffee,"tea,-coffee",TRUE,Size,Stk,54881009768,,shopify,100,deny,manual,7.99,,TRUE,TRUE,54881009768,,1,Ahmad Tea Cardamon,FALSE,Ahmad Tea Cardamon | A&A International Supermarkt,Buy Ahmad Tea Cardamon at A&A International Supermarkt. Tea & Coffee — authentic international products.,active
mentos,Mentos,<p>Mentos — Snacks & Sweets</p>,A&A International Supermarkt,Food & Grocery,Snacks & Sweets,"snacks,-sweets",TRUE,Size,Stk,80880974,,shopify,100,deny,manual,2.00,,TRUE,TRUE,80880974,,1,Mentos,FALSE,Mentos | A&A International Supermarkt,Buy Mentos at A&A International Supermarkt. Snacks & Sweets — authentic international products.,active
acs-frozen-okra,ACS Frozen Okra,<p>ACS Frozen Okra — Dairy & Refrigerated</p>,A&A International Supermarkt,Food & Grocery,Dairy & Refrigerated,"dairy,-refrigerated",TRUE,Size,Stk,6774447200265,,shopify,100,deny,manual,1.99,,TRUE,TRUE,6774447200265,,1,ACS Frozen Okra,FALSE,ACS Frozen Okra | A&A International Supermarkt,Buy ACS Frozen Okra at A&A International Supermarkt. Dairy & Refrigerated — authentic international products.,active
sonnenblumenkerne,,,A&A International Supermarkt,,Snacks & Sweets,"snacks,-sweets",TRUE,Size,Stk,8696173142795,,shopify,100,deny,manual,1.29,,TRUE,TRUE,8696173142795,,,,FALSE,,,active
chinese-chicken-vegetable,Chinese chicken vegetable,<p>Chinese chicken vegetable — Spices & Masalas</p>,A&A International Supermarkt,Food & Grocery,Spices & Masalas,"spices,-masalas",TRUE,Size,Stk,788821001436,,shopify,100,deny,manual,0.99,,TRUE,TRUE,788821001436,,1,Chinese chicken vegetable,FALSE,Chinese chicken vegetable | A&A International Supermarkt,Buy Chinese chicken vegetable at A&A International Supermarkt. Spices & Masalas — authentic international products.,active
chinese-sweet-amp-sour,Chinese Sweet &amp; Sour,<p>Chinese Sweet &amp; Sour — Spices & Masalas</p>,A&A International Supermarkt,Food & Grocery,Spices & Masalas,"spices,-masalas",TRUE,Size,Stk,788821001443,,shopify,100,deny,manual,0.99,,TRUE,TRUE,788821001443,,1,Chinese Sweet &amp; Sour,FALSE,Chinese Sweet &amp; Sour | A&A International Supermarkt,Buy Chinese Sweet &amp; Sour at A&A International Supermarkt. Spices & Masalas — authentic international products.,active
chinese-egg-fried-rice,Chinese Egg Fried Rice,<p>Chinese Egg Fried Rice — Spices & Masalas</p>,A&A International Supermarkt,Food & Grocery,Spices & Masalas,"spices,-masalas",TRUE,Size,Stk,788821001467,,shopify,100,deny,manual,0.99,,TRUE,TRUE,788821001467,,1,Chinese Egg Fried Rice,FALSE,Chinese Egg Fried Rice | A&A International Supermarkt,Buy Chinese Egg Fried Rice at A&A International Supermarkt. Spices & Masalas — authentic international products.,active
kandis-mit-safran,Kandis mit Safran,<p>Kandis mit Safran — Packaged Goods</p>,A&A International Supermarkt,Food & Grocery,Packaged Goods,packaged-goods,TRUE,Size,Stk,4250368105398,,shopify,100,deny,manual,4.99,,TRUE,TRUE,4250368105398,,1,Kandis mit Safran,FALSE,Kandis mit Safran | A&A International Supermarkt,Buy Kandis mit Safran at A&A International Supermarkt. Packaged Goods — authentic international products.,active
kadis-weis,Kadis weis,<p>Kadis weis — Packaged Goods</p>,A&A International Supermarkt,Food & Grocery,Packaged Goods,packaged-goods,TRUE,Size,Stk,4250368105435,,shopify,100,deny,manual,4.49,,TRUE,TRUE,4250368105435,,1,Kadis weis,FALSE,Kadis weis | A&A International Supermarkt,Buy Kadis weis at A&A International Supermarkt. Packaged Goods — authentic international products.,active
poni-boiled,Poni boiled,<p>Poni boiled — Rice & Grains</p>,A&A International Supermarkt,Food & Grocery,Rice & Grains,"rice,-grains",TRUE,Size,Stk,4260480191537,,shopify,100,deny,manual,2.99,,TRUE,TRUE,4260480191537,,1,Poni boiled,FALSE,Poni boiled | A&A International Supermarkt,Buy Poni boiled at A&A International Supermarkt. Rice & Grains — authentic international products.,active
litel-india,litel india,<p>litel india — Rice & Grains</p>,A&A International Supermarkt,Food & Grocery,Rice & Grains,"rice,-grains",TRUE,Size,Stk,8906071430789,,shopify,100,deny,manual,16.00,,TRUE,TRUE,8906071430789,,1,litel india,FALSE,litel india | A&A International Supermarkt,Buy litel india at A&A International Supermarkt. Rice & Grains — authentic international products.,active
haba-haba,Haba Haba,<p>Haba Haba — Rice & Grains</p>,A&A International Supermarkt,Food & Grocery,Rice & Grains,"rice,-grains",TRUE,Size,Stk,6223009181653,,shopify,100,deny,manual,11.99,,TRUE,TRUE,6223009181653,,1,Haba Haba,FALSE,Haba Haba | A&A International Supermarkt,Buy Haba Haba at A&A International Supermarkt. Rice & Grains — authentic international products.,active
daawat-reis,Daawat reis,<p>Daawat reis — Rice & Grains</p>,A&A International Supermarkt,Food & Grocery,Rice & Grains,"rice,-grains",TRUE,Size,Stk,8719632250050,,shopify,100,deny,manual,17.00,,TRUE,TRUE,8719632250050,,1,Daawat reis,FALSE,Daawat reis | A&A International Supermarkt,Buy Daawat reis at A&A International Supermarkt. Rice & Grains — authentic international products.,active
akash,,,A&A International Supermarkt,,Rice & Grains,"rice,-grains",TRUE,Size,Stk,5011157200507,,shopify,100,deny,manual,31.00,,TRUE,TRUE,5011157200507,,,,FALSE,,,active
getrocknete-kraeuter-mischung,,,A&A International Supermarkt,,Spices & Masalas,"spices,-masalas",TRUE,Size,Stk,2377772022003,,shopify,100,deny,manual,2.99,,TRUE,TRUE,2377772022003,,,,FALSE,,,active
poppadoms-trs,Poppadoms TRS,<p>Poppadoms TRS — Packaged Goods</p>,A&A International Supermarkt,Food & Grocery,Packaged Goods,packaged-goods,TRUE,Size,Stk,5017689089016,,shopify,100,deny,manual,1.99,,TRUE,TRUE,5017689089016,,1,Poppadoms TRS,FALSE,Poppadoms TRS | A&A International Supermarkt,Buy Poppadoms TRS at A&A International Supermarkt. Packaged Goods — authentic international products.,active
dill,,,A&A International Supermarkt,,Spices & Masalas,"spices,-masalas",TRUE,Size,Stk,4250368105763,,shopify,100,deny,manual,2.99,,TRUE,TRUE,4250368105763,,,,FALSE,,,active
kraeuter,Kräuter,<p>Kräuter — Spices & Masalas</p>,A&A International Supermarkt,Food & Grocery,Spices & Masalas,"spices,-masalas",TRUE,Size,Stk,4250368105701,,shopify,100,deny,manual,2.49,,TRUE,TRUE,4250368105701,,1,Kräuter,FALSE,Kräuter | A&A International Supermarkt,Buy Kräuter at A&A International Supermarkt. Spices & Masalas — authentic international products.,active
ponni-boiled,,,A&A International Supermarkt,,Rice & Grains,"rice,-grains",TRUE,Size,Stk,4260480191490,,shopify,100,deny,manual,2.99,,TRUE,TRUE,4260480191490,,,,FALSE,,,active
vada-pav,,,A&A International Supermarkt,,Dairy & Refrigerated,"dairy,-refrigerated",TRUE,Size,Stk,11433161831,,shopify,100,deny,manual,8.90,,TRUE,TRUE,11433161831,,,,FALSE,,,active
rice-murukku,Rice Murukku,<p>Rice Murukku — Snacks & Sweets</p>,A&A International Supermarkt,Food & Grocery,Snacks & Sweets,"snacks,-sweets",TRUE,Size,Stk,11433158176,,shopify,100,deny,manual,2.99,,TRUE,TRUE,11433158176,,1,Rice Murukku,FALSE,Rice Murukku | A&A International Supermarkt,Buy Rice Murukku at A&A International Supermarkt. Snacks & Sweets — authentic international products.,active
deep-masala-banane,Deep Masala Banane,<p>Deep Masala Banane — Snacks & Sweets</p>,A&A International Supermarkt,Food & Grocery,Snacks & Sweets,"snacks,-sweets",TRUE,Size,Stk,11433163712,,shopify,100,deny,manual,3.90,,TRUE,TRUE,11433163712,,1,Deep Masala Banane,FALSE,Deep Masala Banane | A&A International Supermarkt,Buy Deep Masala Banane at A&A International Supermarkt. Snacks & Sweets — authentic international products.,active
deep-banana-black-pepper,Deep Banana Black Pepper,<p>Deep Banana Black Pepper — Snacks & Sweets</p>,A&A International Supermarkt,Food & Grocery,Snacks & Sweets,"snacks,-sweets",TRUE,Size,Stk,11433162074,,shopify,100,deny,manual,3.90,,TRUE,TRUE,11433162074,,1,Deep Banana Black Pepper,FALSE,Deep Banana Black Pepper | A&A International Supermarkt,Buy Deep Banana Black Pepper at A&A International Supermarkt. Snacks & Sweets — authentic international products.,active
deep-gujarati-lasaniya,Deep Gujarati Lasaniya,<p>Deep Gujarati Lasaniya — Snacks & Sweets</p>,A&A International Supermarkt,Food & Grocery,Snacks & Sweets,"snacks,-sweets",TRUE,Size,Stk,11433162500,,shopify,100,deny,manual,2.99,,TRUE,TRUE,11433162500,,1,Deep Gujarati Lasaniya,FALSE,Deep Gujarati Lasaniya | A&A International Supermarkt,Buy Deep Gujarati Lasaniya at A&A International Supermarkt. Snacks & Sweets — authentic international products.,active
maggi-family,Maggi Family,<p>Maggi Family — Packaged Goods</p>,A&A International Supermarkt,Food & Grocery,Packaged Goods,packaged-goods,TRUE,Size,Stk,8901058023800,,shopify,100,deny,manual,5.99,,TRUE,TRUE,8901058023800,,1,Maggi Family,FALSE,Maggi Family | A&A International Supermarkt,Buy Maggi Family at A&A International Supermarkt. Packaged Goods — authentic international products.,active
top-ramen,Top Ramen,<p>Top Ramen — Packaged Goods</p>,A&A International Supermarkt,Food & Grocery,Packaged Goods,packaged-goods,TRUE,Size,Stk,8901014002412,,shopify,100,deny,manual,3.50,,TRUE,TRUE,8901014002412,,1,Top Ramen,FALSE,Top Ramen | A&A International Supermarkt,Buy Top Ramen at A&A International Supermarkt. Packaged Goods — authentic international products.,active
shev-chivda,Shev Chivda,<p>Shev Chivda — Snacks & Sweets</p>,A&A International Supermarkt,Food & Grocery,Snacks & Sweets,"snacks,-sweets",TRUE,Size,Stk,8906053840995,,shopify,100,deny,manual,2.99,,TRUE,TRUE,8906053840995,,1,Shev Chivda,FALSE,Shev Chivda | A&A International Supermarkt,Buy Shev Chivda at A&A International Supermarkt. Snacks & Sweets — authentic international products.,active
dabeli-kit,Dabeli Kit,<p>Dabeli Kit — Snacks & Sweets</p>,A&A International Supermarkt,Food & Grocery,Snacks & Sweets,"snacks,-sweets",TRUE,Size,Stk,8906053840674,,shopify,100,deny,manual,3.50,,TRUE,TRUE,8906053840674,,1,Dabeli Kit,FALSE,Dabeli Kit | A&A International Supermarkt,Buy Dabeli Kit at A&A International Supermarkt. Snacks & Sweets — authentic international products.,active
deep-masala-para,Deep Masala Para,<p>Deep Masala Para — Snacks & Sweets</p>,A&A International Supermarkt,Food & Grocery,Snacks & Sweets,"snacks,-sweets",TRUE,Size,Stk,11433160766,,shopify,100,deny,manual,6.90,,TRUE,TRUE,11433160766,,1,Deep Masala Para,FALSE,Deep Masala Para | A&A International Supermarkt,Buy Deep Masala Para at A&A International Supermarkt. Snacks & Sweets — authentic international products.,active
annam-bansi-rava,Annam Bansi Rava,<p>Annam Bansi Rava — Rice & Grains</p>,A&A International Supermarkt,Food & Grocery,Rice & Grains,"rice,-grains",TRUE,Size,Stk,8904064663688,,shopify,100,deny,manual,2.99,,TRUE,TRUE,8904064663688,,1,Annam Bansi Rava,FALSE,Annam Bansi Rava | A&A International Supermarkt,Buy Annam Bansi Rava at A&A International Supermarkt. Rice & Grains — authentic international products.,active
annam-unroasted-rava,Annam Unroasted Rava,<p>Annam Unroasted Rava — Rice & Grains</p>,A&A International Supermarkt,Food & Grocery,Rice & Grains,"rice,-grains",TRUE,Size,Stk,8904064616523,,shopify,100,deny,manual,3.50,,TRUE,TRUE,8904064616523,,1,Annam Unroasted Rava,FALSE,Annam Unroasted Rava | A&A International Supermarkt,Buy Annam Unroasted Rava at A&A International Supermarkt. Rice & Grains — authentic international products.,active
special-misal-farsan,Special Misal Farsan,<p>Special Misal Farsan — Rice & Grains</p>,A&A International Supermarkt,Food & Grocery,Rice & Grains,"rice,-grains",TRUE,Size,Stk,8906053840490,,shopify,100,deny,manual,2.99,,TRUE,TRUE,8906053840490,,1,Special Misal Farsan,FALSE,Special Misal Farsan | A&A International Supermarkt,Buy Special Misal Farsan at A&A International Supermarkt. Rice & Grains — authentic international products.,active
parle-rusk,Parle Rusk,<p>Parle Rusk — Snacks & Sweets</p>,A&A International Supermarkt,Food & Grocery,Snacks & Sweets,"snacks,-sweets",TRUE,Size,Stk,8901719901881,,shopify,100,deny,manual,4.99,,TRUE,TRUE,8901719901881,,1,Parle Rusk,FALSE,Parle Rusk | A&A International Supermarkt,Buy Parle Rusk at A&A International Supermarkt. Snacks & Sweets — authentic international products.,active
punjabi-tadka,Punjabi Tadka,<p>Punjabi Tadka — Snacks & Sweets</p>,A&A International Supermarkt,Food & Grocery,Snacks & Sweets,"snacks,-sweets",TRUE,Size,Stk,11433160377,,shopify,100,deny,manual,3.49,,TRUE,TRUE,11433160377,,1,Punjabi Tadka,FALSE,Punjabi Tadka | A&A International Supermarkt,Buy Punjabi Tadka at A&A International Supermarkt. Snacks & Sweets — authentic international products.,active
special-misal,Special Misal,<p>Special Misal — Snacks & Sweets</p>,A&A International Supermarkt,Food & Grocery,Snacks & Sweets,"snacks,-sweets",TRUE,Size,Stk,8906053840858,,shopify,100,deny,manual,5.99,,TRUE,TRUE,8906053840858,,1,Special Misal,FALSE,Special Misal | A&A International Supermarkt,Buy Special Misal at A&A International Supermarkt. Snacks & Sweets — authentic international products.,active
deep-sabudana,Deep Sabudana,<p>Deep Sabudana — Spices & Masalas</p>,A&A International Supermarkt,Food & Grocery,Spices & Masalas,"spices,-masalas",TRUE,Size,Stk,11433153584,,shopify,100,deny,manual,3.90,,TRUE,TRUE,11433153584,,1,Deep Sabudana,FALSE,Deep Sabudana | A&A International Supermarkt,Buy Deep Sabudana at A&A International Supermarkt. Spices & Masalas — authentic international products.,active
nutricrunch,Nutricrunch,<p>Nutricrunch — Snacks & Sweets</p>,A&A International Supermarkt,Food & Grocery,Snacks & Sweets,"snacks,-sweets",TRUE,Size,Stk,8901719107726,,shopify,100,deny,manual,0.99,,TRUE,TRUE,8901719107726,,1,Nutricrunch,FALSE,Nutricrunch | A&A International Supermarkt,Buy Nutricrunch at A&A International Supermarkt. Snacks & Sweets — authentic international products.,active
hide-amp-seek-fab-orange,Hide &amp; Seek Fab Orange,<p>Hide &amp; Seek Fab Orange — Snacks & Sweets</p>,A&A International Supermarkt,Food & Grocery,Snacks & Sweets,"snacks,-sweets",TRUE,Size,Stk,8901719656613,,shopify,100,deny,manual,0.99,,TRUE,TRUE,8901719656613,,1,Hide &amp; Seek Fab Orange,FALSE,Hide &amp; Seek Fab Orange | A&A International Supermarkt,Buy Hide &amp; Seek Fab Orange at A&A International Supermarkt. Snacks & Sweets — authentic international products.,active
heera-kala-chana,Heera Kala Chana,<p>Heera Kala Chana — Canned Goods</p>,A&A International Supermarkt,Food & Grocery,Canned Goods,canned-goods,TRUE,Size,Stk,5031416091530,,shopify,100,deny,manual,3.99,,TRUE,TRUE,5031416091530,,1,Heera Kala Chana,FALSE,Heera Kala Chana | A&A International Supermarkt,Buy Heera Kala Chana at A&A International Supermarkt. Canned Goods — authentic international products.,active
deep-dahi-vada,Deep Dahi Vada,<p>Deep Dahi Vada — Spices & Masalas</p>,A&A International Supermarkt,Food & Grocery,Spices & Masalas,"spices,-masalas",TRUE,Size,Stk,11433117227,,shopify,100,deny,manual,1.99,,TRUE,TRUE,11433117227,,1,Deep Dahi Vada,FALSE,Deep Dahi Vada | A&A International Supermarkt,Buy Deep Dahi Vada at A&A International Supermarkt. Spices & Masalas — authentic international products.,active
deep-dal-vada,Deep Dal Vada,<p>Deep Dal Vada — Spices & Masalas</p>,A&A International Supermarkt,Food & Grocery,Spices & Masalas,"spices,-masalas",TRUE,Size,Stk,11433117210,,shopify,100,deny,manual,1.99,,TRUE,TRUE,11433117210,,1,Deep Dal Vada,FALSE,Deep Dal Vada | A&A International Supermarkt,Buy Deep Dal Vada at A&A International Supermarkt. Spices & Masalas — authentic international products.,active
gujarati-bhakarwadi,Gujarati Bhakarwadi,<p>Gujarati Bhakarwadi — Snacks & Sweets</p>,A&A International Supermarkt,Food & Grocery,Snacks & Sweets,"snacks,-sweets",TRUE,Size,Stk,11433164078,,shopify,100,deny,manual,3.50,,TRUE,TRUE,11433164078,,1,Gujarati Bhakarwadi,FALSE,Gujarati Bhakarwadi | A&A International Supermarkt,Buy Gujarati Bhakarwadi at A&A International Supermarkt. Snacks & Sweets — authentic international products.,active
aloo-bhujia,,,A&A International Supermarkt,,Snacks & Sweets,"snacks,-sweets",TRUE,Size,Stk,11433158022,,shopify,100,deny,manual,3.50,,TRUE,TRUE,11433158022,,,,FALSE,,,active
dogazal,dogazal,<p>dogazal — Tea & Coffee</p>,A&A International Supermarkt,Food & Grocery,Tea & Coffee,"tea,-coffee",TRUE,Size,Stk,4796015721929,,shopify,100,deny,manual,4.49,,TRUE,TRUE,4796015721929,,1,dogazal,FALSE,dogazal | A&A International Supermarkt,Buy dogazal at A&A International Supermarkt. Tea & Coffee — authentic international products.,active
heera-fennel-seeds,Heera Fennel Seeds,<p>Heera Fennel Seeds — Spices & Masalas</p>,A&A International Supermarkt,Food & Grocery,Spices & Masalas,"spices,-masalas",TRUE,Size,Stk,5031416221661,,shopify,100,deny,manual,9.99,,TRUE,TRUE,5031416221661,,1,Heera Fennel Seeds,FALSE,Heera Fennel Seeds | A&A International Supermarkt,Buy Heera Fennel Seeds at A&A International Supermarkt. Spices & Masalas — authentic international products.,active
